Prevalence of obesity (both sexes) - WHO (2019),undernourishment,gdp,Year,Country_id,Disease_id
8.8,0,0,1975,20,799
9,0,0,1976,20,800
9.2,0,0,1977,20,801
9.3,0,0,1978,20,802
9.5,0,0,1979,20,803
9.7,0,0,1980,20,804
9.9,0,0,1981,20,805
10.2,0,0,1982,20,806
10.4,0,0,1983,20,807
10.7,0,0,1984,20,808
11,0,0,1985,20,809
11.2,0,0,1986,20,810
11.5,0,0,1987,20,811
11.8,0,0,1988,20,812
12.1,0,0,1989,20,813
12.4,0,5165.86722,1990,20,814
12.7,0,5601.390136,1991,20,815
13.1,0,6172.505029,1992,20,816
13.4,0,6450.414883,1993,20,817
13.8,0,6330.605036,1994,20,818
14.2,0,6208.550173,1995,20,819
14.6,0,6099.414071,1996,20,820
15,0,6089.648567,1997,20,821
15.5,0,6079.393137,1998,20,822
15.9,0,6371.319544,1999,20,823
16.4,0,6960.676754,2000,20,824
16.9,5.9,7089.948371,2001,20,825
17.3,5.6,7247.575992,2002,20,826
17.8,5.6,7719.672688,2003,20,827
18.2,5.6,7875.045458,2004,20,828
18.7,5.8,7873.144593,2005,20,829
19.1,5.9,8022.386276,2006,20,830
19.6,6.8,7902.772467,2007,20,831
20,7.2,7951.197453,2008,20,832
20.5,7,7809.849846,2009,20,833
21,6.9,7876.809586,2010,20,834
21.5,7.3,7857.248066,2011,20,835
22,7.9,7974.034168,2012,20,836
22.5,8,7856.379109,2013,20,837
23,7.8,7999.573692,2014,20,838
23.6,7.7,8127.659294,2015,20,839
24.1,7.5,7919.147241,2016,20,840
1.1,0,0,1975,21,841
1.2,0,0,1976,21,842
1.3,0,0,1977,21,843
1.4,0,0,1978,21,844
1.5,0,0,1979,21,845
1.6,0,0,1980,21,846
1.7,0,0,1981,21,847
1.8,0,0,1982,21,848
2,0,0,1983,21,849
2.1,0,0,1984,21,850
2.3,0,0,1985,21,851
2.4,0,0,1986,21,852
2.6,0,0,1987,21,853
2.7,0,0,1988,21,854
2.9,0,0,1989,21,855
3.1,0,1462.677421,1990,21,856
3.2,0,1473.862526,1991,21,857
3.4,0,1465.570579,1992,21,858
3.6,0,1497.74264,1993,21,859
3.8,0,1476.539343,1994,21,860
4,0,1515.06774,1995,21,861
4.2,0,1531.642807,1996,21,862
4.4,0,1571.169061,1997,21,863
4.6,0,1585.785066,1998,21,864
4.8,0,1621.900868,1999,21,865
5,0,1666.467464,2000,21,866
5.2,17.4,1703.01513,2001,21,867
5.5,15.7,1728.696879,2002,21,868
5.7,13.8,1734.6953,2003,21,869
6,13.3,1757.902979,2004,21,870
6.2,12.2,1735.97415,2005,21,871
6.5,11.1,1752.95774,2006,21,872
6.7,10.2,1805.622568,2007,21,873
7,9.2,1841.188447,2008,21,874
7.3,9.2,1831.881827,2009,21,875
7.6,8.7,1818.778461,2010,21,876
7.9,8.4,1820.894693,2011,21,877
8.2,8.1,1855.953118,2012,21,878
8.6,7.8,1934.649107,2013,21,879
8.9,7.7,2001.077289,2014,21,880
9.3,7.6,1987.14192,2015,21,881
9.6,7.5,2009.618321,2016,21,882
0.4,0,0,1975,22,883
0.4,0,0,1976,22,884
0.5,0,0,1977,22,885
0.5,0,0,1978,22,886
0.5,0,0,1979,22,887
0.6,0,0,1980,22,888
0.6,0,0,1981,22,889
0.7,0,0,1982,22,890
0.7,0,0,1983,22,891
0.8,0,0,1984,22,892
0.8,0,0,1985,22,893
0.9,0,0,1986,22,894
1,0,0,1987,22,895
1,0,0,1988,22,896
1.1,0,0,1989,22,897
1.2,0,2325.241884,1990,22,898
1.3,0,2315.740538,1991,22,899
1.4,0,2448.530372,1992,22,900
1.5,0,2537.303845,1993,22,901
1.6,0,2697.03839,1994,22,902
1.7,0,2896.949919,1995,22,903
1.8,0,3032.228139,1996,22,904
2,0,3137.937414,1997,22,905
2.1,0,3241.365254,1998,22,906
2.3,0,3403.551845,1999,22,907
2.4,0,3538.773616,2000,22,908
2.6,0,3723.981551,2001,22,909
2.8,0,4009.251956,2002,22,910
3,0,4198.587428,2003,22,911
3.2,0,4329.159846,2004,22,912
3.4,0,4521.985678,2005,22,913
3.6,0,4719.665364,2006,22,914
3.9,0,5446.362486,2007,22,915
4.1,0,5592.162848,2008,22,916
4.4,0,5851.678019,2009,22,917
4.6,0,6419.675599,2010,22,918
4.9,0,6805.878456,2011,22,919
5.2,0,7032.74666,2012,22,920
5.5,0,7070.792468,2013,22,921
5.7,0,7366.424126,2014,22,922
6.1,0,7743.337996,2015,22,923
6.4,0,8253.293783,2016,22,924
4.8,0,0,1975,23,925
5,0,0,1976,23,926
5.2,0,0,1977,23,927
5.4,0,0,1978,23,928
5.6,0,0,1979,23,929
5.9,0,0,1980,23,930
6.2,0,0,1981,23,931
6.4,0,0,1982,23,932
6.7,0,0,1983,23,933
7.1,0,0,1984,23,934
7.4,0,0,1985,23,935
7.7,0,0,1986,23,936
8.1,0,0,1987,23,937
8.5,0,0,1988,23,938
8.8,0,0,1989,23,939
9.2,0,3707.24493,1990,23,940
9.6,0,3826.432549,1991,23,941
10,0,3813.526471,1992,23,942
10.4,0,3898.646344,1993,23,943
10.8,0,4000.832354,1994,23,944
11.2,0,4106.168962,1995,23,945
11.6,0,4201.558009,1996,23,946
12,0,4323.761615,1997,23,947
12.4,0,4453.294757,1998,23,948
12.8,0,4386.792444,1999,23,949
13.2,0,4412.255566,2000,23,950
13.6,27.9,4403.716952,2001,23,951
14,27,4431.306088,2002,23,952
14.4,27.9,4470.309111,2003,23,953
14.8,27.8,4575.172868,2004,23,954
15.2,26.9,4694.916606,2005,23,955
15.7,24.3,4836.432529,2006,23,956
16.1,23.8,4972.49627,2007,23,957
16.5,24.7,5191.131904,2008,23,958
17,24.9,5278.038268,2009,23,959
17.4,23.3,5407.47022,2010,23,960
17.9,21.2,5598.508445,2011,23,961
18.3,19.7,5792.933051,2012,23,962
18.8,19,6090.69557,2013,23,963
19.3,17.3,6324.827258,2014,23,964
19.7,16.2,6531.519398,2015,23,965
20.2,15.5,6707.956184,2016,23,966
5.9,0,0,1975,24,967
6.2,0,0,1976,24,968
6.4,0,0,1977,24,969
6.7,0,0,1978,24,970
7,0,0,1979,24,971
7.3,0,0,1980,24,972
7.6,0,0,1981,24,973
7.8,0,0,1982,24,974
8.1,0,0,1983,24,975
8.4,0,0,1984,24,976
8.7,0,0,1985,24,977
8.9,0,0,1986,24,978
9.2,0,0,1987,24,979
9.5,0,0,1988,24,980
9.7,0,0,1989,24,981
10,0,0,1990,24,982
10.3,0,0,1991,24,983
10.5,0,0,1992,24,984
10.8,0,0,1993,24,985
11,0,1471.405314,1994,24,986
11.3,0,1826.06114,1995,24,987
11.6,0,3508.289633,1996,24,988
11.8,0,4749.889771,1997,24,989
12,0,5493.721431,1998,24,990
12.3,0,6007.290881,1999,24,991
12.6,0,6324.924675,2000,24,992
12.8,3.2,6595.205612,2001,24,993
13.1,3.1,6936.432481,2002,24,994
13.4,2.7,7207.323455,2003,24,995
13.7,<2.5,7642.844638,2004,24,996
14,<2.5,8311.688435,2005,24,997
14.3,<2.5,8763.509254,2006,24,998
14.6,<2.5,9278.973885,2007,24,999
14.9,<2.5,9824.105697,2008,24,1000
15.3,<2.5,9573.738874,2009,24,1001
15.6,<2.5,9720.342177,2010,24,1002
16,<2.5,9901.610202,2011,24,1003
16.3,<2.5,9929.707283,2012,24,1004
16.7,<2.5,10284.78455,2013,24,1005
17.1,<2.5,10516.78644,2014,24,1006
17.5,<2.5,10932.45948,2015,24,1007
17.9,<2.5,11337.57026,2016,24,1008
2.8,0,0,1975,25,1009
2.9,0,0,1976,25,1010
3.1,0,0,1977,25,1011
3.3,0,0,1978,25,1012
3.5,0,0,1979,25,1013
3.7,0,0,1980,25,1014
3.9,0,0,1981,25,1015
4.2,0,0,1982,25,1016
4.5,0,0,1983,25,1017
4.9,0,0,1984,25,1018
5.2,0,0,1985,25,1019
5.7,0,0,1986,25,1020
6.1,0,0,1987,25,1021
6.7,0,0,1988,25,1022
7.2,0,0,1989,25,1023
7.8,0,8110.440465,1990,25,1024
8.4,0,8476.569852,1991,25,1025
9,0,8489.525116,1992,25,1026
9.6,0,8427.248164,1993,25,1027
10.2,0,8516.859696,1994,25,1028
10.7,0,8903.746295,1995,25,1029
11.3,0,9217.414228,1996,25,1030
11.8,0,9753.109608,1997,25,1031
12.2,0,9635.307714,1998,25,1032
12.7,0,10378.8152,1999,25,1033
13.1,0,10410.70268,2000,25,1034
13.6,23.2,10278.62582,2001,25,1035
14,23.1,10749.25103,2002,25,1036
14.4,22.9,11094.50139,2003,25,1037
14.8,22,11239.03258,2004,25,1038
15.1,22.5,11583.21959,2005,25,1039
15.5,24.3,12362.92919,2006,25,1040
15.8,26.2,13175.17963,2007,25,1041
16.2,26.8,13768.33844,2008,25,1042
16.5,27,12499.4074,2009,25,1043
16.9,26.3,13334.1988,2010,25,1044
17.2,24.4,13889.27047,2011,25,1045
17.5,23.3,14244.49431,2012,25,1046
17.9,20.7,15568.27337,2013,25,1047
18.2,19.4,15914.67023,2014,25,1048
18.6,18.6,15356.77092,2015,25,1049
18.9,20.5,15727.1678,2016,25,1050
5.2,0,0,1975,26,1051
5.5,0,0,1976,26,1052
5.7,0,0,1977,26,1053
6,0,0,1978,26,1054
6.3,0,0,1979,26,1055
6.6,0,0,1980,26,1056
6.9,0,0,1981,26,1057
7.2,0,0,1982,26,1058
7.6,0,0,1983,26,1059
7.9,0,0,1984,26,1060
8.3,0,0,1985,26,1061
8.6,0,0,1986,26,1062
9,0,0,1987,26,1063
9.4,0,0,1988,26,1064
9.8,0,0,1989,26,1065
10.2,0,10344.86439,1990,26,1066
10.6,0,10319.92934,1991,26,1067
11,0,10099.77562,1992,26,1068
11.4,0,10398.16036,1993,26,1069
11.8,0,10776.43311,1994,26,1070
12.2,0,11072.72529,1995,26,1071
12.7,0,11137.58926,1996,26,1072
13.1,0,11334.82075,1997,26,1073
13.6,0,11197.70194,1998,26,1074
14.1,0,11081.65462,1999,26,1075
14.5,0,11370.97094,2000,26,1076
15,10.1,11368.46645,2001,26,1077
15.5,8.1,11559.5606,2002,26,1078
15.9,6.3,11541.97503,2003,26,1079
16.4,4.8,12058.20771,2004,26,1080
16.8,4.1,12298.58795,2005,26,1081
17.3,3.5,12643.56501,2006,26,1082
17.8,2.8,13268.4139,2007,26,1083
18.2,<2.5,13802.81799,2008,26,1084
18.7,<2.5,13649.86584,2009,26,1085
19.2,<2.5,14537.56719,2010,26,1086
19.6,<2.5,14973.09847,2011,26,1087
20.1,<2.5,15119.91214,2012,26,1088
20.6,<2.5,15432.89363,2013,26,1089
21.1,<2.5,15374.26151,2014,26,1090
21.6,<2.5,14702.59127,2015,26,1091
22.1,<2.5,14077.12141,2016,26,1092
2.6,0,0,1975,27,1093
2.7,0,0,1976,27,1094
2.7,0,0,1977,27,1095
2.8,0,0,1978,27,1096
2.8,0,0,1979,27,1097
2.9,0,0,1980,27,1098
3,0,0,1981,27,1099
3.1,0,0,1982,27,1100
3.2,0,0,1983,27,1101
3.3,0,0,1984,27,1102
3.4,0,0,1985,27,1103
3.6,0,0,1986,27,1104
3.8,0,0,1987,27,1105
4,0,0,1988,27,1106
4.2,0,0,1989,27,1107
4.4,0,84672.3915,1990,27,1108
4.6,0,84879.79213,1991,27,1109
4.8,0,86423.28356,1992,27,1110
5.1,0,84290.36664,1993,27,1111
5.3,0,84607.17457,1994,27,1112
5.6,0,86116.01773,1995,27,1113
5.9,0,86411.96446,1996,27,1114
6.2,0,83138.22352,1997,27,1115
6.5,0,80813.33691,1998,27,1116
6.8,0,81476.15172,1999,27,1117
7.2,0,82049.58086,2000,27,1118
7.5,2.6,82596.77622,2001,27,1119
7.9,<2.5,84125.44059,2002,27,1120
8.2,<2.5,84970.73553,2003,27,1121
8.6,<2.5,83942.21941,2004,27,1122
9,<2.5,82967.11276,2005,27,1123
9.4,<2.5,85424.55836,2006,27,1124
9.8,<2.5,84503.53876,2007,27,1125
10.2,<2.5,81905.65813,2008,27,1126
10.7,<2.5,79512.75501,2009,27,1127
11.1,<2.5,80552.86447,2010,27,1128
11.6,<2.5,82434.88309,2011,27,1129
12.1,<2.5,81993.93208,2012,27,1130
12.6,<2.5,79070.24593,2013,27,1131
13.1,<2.5,76089.28657,2014,27,1132
13.6,<2.5,74600.1643,2015,27,1133
14.1,<2.5,71788.78339,2016,27,1134
10.1,0,0,1975,28,1135
10.5,0,0,1976,28,1136
10.9,0,0,1977,28,1137
11.3,0,0,1978,28,1138
11.7,0,0,1979,28,1139
12,0,0,1980,28,1140
12.4,0,0,1981,28,1141
12.8,0,0,1982,28,1142
13.1,0,0,1983,28,1143
13.5,0,0,1984,28,1144
13.8,0,0,1985,28,1145
14.2,0,0,1986,28,1146
14.5,0,0,1987,28,1147
14.8,0,0,1988,28,1148
15.1,0,0,1989,28,1149
15.4,0,9296.952206,1990,28,1150
15.7,0,8596.513422,1991,28,1151
16,0,8057.403388,1992,28,1152
16.3,0,8001.709525,1993,28,1153
16.7,0,8174.895227,1994,28,1154
17,0,8446.248528,1995,28,1155
17.3,0,8549.747706,1996,28,1156
17.6,0,8508.297257,1997,28,1157
17.9,0,8861.855123,1998,28,1158
18.2,0,8376.100312,1999,28,1159
18.6,0,8833.446566,2000,28,1160
18.9,4,9350.786052,2001,28,1161
19.3,4.3,10123.37052,2002,28,1162
19.6,4.6,10730.01177,2003,28,1163
20,5,11507.0544,2004,28,1164
20.4,4.9,12419.92875,2005,28,1165
20.8,5.1,13374.91767,2006,28,1166
21.2,4.7,14463.18326,2007,28,1167
21.6,4.5,15442.15174,2008,28,1168
22,4.3,14984.60638,2009,28,1169
22.4,4.4,15283.29148,2010,28,1170
22.8,4.4,15676.15054,2011,28,1171
23.2,4.1,15772.09659,2012,28,1172
23.7,3.5,15997.3568,2013,28,1173
24.1,3.5,16302.32056,2014,28,1174
24.5,3.3,17000.17804,2015,28,1175
25,3.5,17794.54276,2016,28,1176
0.4,0,0,1975,29,1177
0.5,0,0,1976,29,1178
0.5,0,0,1977,29,1179
0.5,0,0,1978,29,1180
0.6,0,0,1979,29,1181
0.6,0,0,1980,29,1182
0.6,0,0,1981,29,1183
0.7,0,0,1982,29,1184
0.7,0,0,1983,29,1185
0.8,0,0,1984,29,1186
0.8,0,0,1985,29,1187
0.9,0,0,1986,29,1188
1,0,0,1987,29,1189
1,0,0,1988,29,1190
1.1,0,0,1989,29,1191
1.2,0,844.3421676,1990,29,1192
1.3,0,896.5984778,1991,29,1193
1.3,0,874.8064446,1992,29,1194
1.4,0,880.8914925,1993,29,1195
1.5,0,868.4635323,1994,29,1196
1.6,0,893.2406808,1995,29,1197
1.7,0,964.5869206,1996,29,1198
1.8,0,997.3647514,1997,29,1199
1.9,0,1040.667438,1998,29,1200
2,0,1086.616198,1999,29,1201
2.1,0,1075.395337,2000,29,1202
2.3,24.5,1114.202253,2001,29,1203
2.4,24.2,1129.740538,2002,29,1204
2.6,23.4,1183.09488,2003,29,1205
2.8,23.6,1200.417062,2004,29,1206
2.9,23,1266.361537,2005,29,1207
3.1,22.7,1305.924877,2006,29,1208
3.3,21.6,1338.838375,2007,29,1209
3.5,21,1393.696993,2008,29,1210
3.7,19.9,1392.200194,2009,29,1211
4,19.3,1423.377706,2010,29,1212
4.2,18.8,1472.716482,2011,29,1213
4.5,18.5,1521.454295,2012,29,1214
4.7,17.9,1562.304708,2013,29,1215
5,17.6,1582.333697,2014,29,1216
5.3,17.6,1596.334581,2015,29,1217
5.6,18.1,1642.322003,2016,29,1218
0.6,0,0,1975,30,1219
0.6,0,0,1976,30,1220
0.7,0,0,1977,30,1221
0.7,0,0,1978,30,1222
0.7,0,0,1979,30,1223
0.8,0,0,1980,30,1224
0.8,0,0,1981,30,1225
0.9,0,0,1982,30,1226
0.9,0,0,1983,30,1227
1,0,0,1984,30,1228
1.1,0,0,1985,30,1229
1.1,0,0,1986,30,1230
1.2,0,0,1987,30,1231
1.2,0,0,1988,30,1232
1.3,0,0,1989,30,1233
1.4,0,1087.488728,1990,30,1234
1.5,0,1115.73855,1991,30,1235
1.6,0,1103.299109,1992,30,1236
1.7,0,1014.690653,1993,30,1237
1.8,0,959.1738301,1994,30,1238
1.9,0,869.8080338,1995,30,1239
2,0,789.7516667,1996,30,1240
2.1,0,768.1683907,1997,30,1241
2.2,0,794.9980703,1998,30,1242
2.3,0,775.3641076,1999,30,1243
2.4,0,754.0962802,2000,30,1244
2.5,0,751.388913,2001,30,1245
2.6,0,763.177201,2002,30,1246
2.8,0,730.9029513,2003,30,1247
2.9,0,741.7662517,2004,30,1248
3.1,0,724.1600123,2005,30,1249
3.2,0,738.0924903,2006,30,1250
3.4,0,747.6764747,2007,30,1251
3.6,0,759.3399325,2008,30,1252
3.8,0,760.0617234,2009,30,1253
4,0,763.8319302,2010,30,1254
4.2,0,771.5094237,2011,30,1255
4.4,0,778.7354836,2012,30,1256
4.6,0,790.7145176,2013,30,1257
4.9,0,803.1728374,2014,30,1258
5.1,0,748.4152713,2015,30,1259
5.4,0,721.1765615,2016,30,1260
0.3,0,0,1975,31,1261
0.3,0,0,1976,31,1262
0.3,0,0,1977,31,1263
0.3,0,0,1978,31,1264
0.3,0,0,1979,31,1265
0.3,0,0,1980,31,1266
0.4,0,0,1981,31,1267
0.4,0,0,1982,31,1268
0.4,0,0,1983,31,1269
0.5,0,0,1984,31,1270
0.5,0,0,1985,31,1271
0.6,0,0,1986,31,1272
0.6,0,0,1987,31,1273
0.7,0,0,1988,31,1274
0.7,0,0,1989,31,1275
0.8,0,0,1990,31,1276
0.8,0,0,1991,31,1277
0.9,0,0,1992,31,1278
0.9,0,1638.016998,1993,31,1279
1,0,1031.913755,1994,31,1280
1.1,0,1098.10834,1995,31,1281
1.1,0,1128.268484,1996,31,1282
1.2,0,1140.687053,1997,31,1283
1.3,0,1163.01077,1998,31,1284
1.4,0,1279.241026,1999,31,1285
1.5,0,1384.956024,2000,31,1286
1.6,23.7,1458.07818,2001,31,1287
1.7,21.3,1525.438013,2002,31,1288
1.8,19.5,1627.065866,2003,31,1289
1.9,18.6,1766.417798,2004,31,1290
2,17.1,1969.291178,2005,31,1291
2.2,15.8,2148.332688,2006,31,1292
2.3,15,2332.726846,2007,31,1293
2.4,14.6,2452.278159,2008,31,1294
2.6,14.4,2417.876281,2009,31,1295
2.7,14.2,2522.926825,2010,31,1296
2.9,14.2,2658.709247,2011,31,1297
3.1,13.6,2807.007055,2012,31,1298
3.3,14,2964.19717,2013,31,1299
3.5,14.7,3124.319293,2014,31,1300
3.7,15.7,3290.952454,2015,31,1301
3.9,15.4,3465.125565,2016,31,1302
1.3,0,0,1975,32,1303
1.4,0,0,1976,32,1304
1.5,0,0,1977,32,1305
1.7,0,0,1978,32,1306
1.8,0,0,1979,32,1307
1.9,0,0,1980,32,1308
2,0,0,1981,32,1309
2.2,0,0,1982,32,1310
2.3,0,0,1983,32,1311
2.5,0,0,1984,32,1312
2.7,0,0,1985,32,1313
2.8,0,0,1986,32,1314
3,0,0,1987,32,1315
3.2,0,0,1988,32,1316
3.4,0,0,1989,32,1317
3.5,0,3020.491911,1990,32,1318
3.7,0,2822.219192,1991,32,1319
3.9,0,2657.992144,1992,32,1320
4.2,0,2380.037889,1993,32,1321
4.4,0,2365.552395,1994,32,1322
4.6,0,2383.748573,1995,32,1323
4.8,0,2424.402695,1996,32,1324
5.1,0,2487.663546,1997,32,1325
5.3,0,2535.558413,1998,32,1326
5.6,0,2578.98146,1999,32,1327
5.8,0,2603.771592,2000,32,1328
6.1,23.1,2648.546705,2001,32,1329
6.4,20.9,2689.891737,2002,32,1330
6.7,19.5,2739.685104,2003,32,1331
7,17.8,2848.654228,2004,32,1332
7.3,16.1,2829.19069,2005,32,1333
7.7,14.3,2848.724658,2006,32,1334
8,12.8,2907.826607,2007,32,1335
8.3,11.4,2927.844648,2008,32,1336
8.7,10.2,2911.296669,2009,32,1337
9,9.2,2929.829113,2010,32,1338
9.4,8.2,2969.047575,2011,32,1339
9.8,7.1,3021.20597,2012,32,1340
10.2,6.8,3100.17131,2013,32,1341
10.6,6.7,3196.361526,2014,32,1342
11,6.7,3289.064546,2015,32,1343
11.4,6.5,3346.817793,2016,32,1344
9.8,0,0,1975,33,1345
10.1,0,0,1976,33,1346
10.4,0,0,1977,33,1347
10.7,0,0,1978,33,1348
11,0,0,1979,33,1349
11.3,0,0,1980,33,1350
11.6,0,0,1981,33,1351
11.9,0,0,1982,33,1352
12.3,0,0,1983,33,1353
12.7,0,0,1984,33,1354
13.1,0,0,1985,33,1355
13.5,0,0,1986,33,1356
13.9,0,0,1987,33,1357
14.3,0,0,1988,33,1358
14.7,0,0,1989,33,1359
15.2,0,31299.65457,1990,33,1360
15.6,0,30220.36078,1991,33,1361
16.1,0,30115.28124,1992,33,1362
16.6,0,30578.44562,1993,33,1363
17.1,0,31646.81026,1994,33,1364
17.6,0,32226.22694,1995,33,1365
18.2,0,32394.57787,1996,33,1366
18.7,0,33425.81513,1997,33,1367
19.3,0,34424.05206,1998,33,1368
19.9,0,35903.15453,1999,33,1369
20.5,0,37431.91698,2000,33,1370
21,<2.5,37712.12824,2001,33,1371
21.6,<2.5,38500.31708,2002,33,1372
22.2,<2.5,38805.67111,2003,33,1373
22.7,<2.5,39604.35486,2004,33,1374
23.3,<2.5,40471.26053,2005,33,1375
23.8,<2.5,41203.3504,2006,33,1376
24.4,<2.5,41647.38781,2007,33,1377
24.9,<2.5,41611.25081,2008,33,1378
25.5,<2.5,39924.1959,2009,33,1379
26,<2.5,40699.35513,2010,33,1380
26.6,<2.5,41565.27122,2011,33,1381
27.1,<2.5,41794.53892,2012,33,1382
27.7,<2.5,42339.37888,2013,33,1383
28.3,<2.5,43079.14252,2014,33,1384
28.8,<2.5,43149.47584,2015,33,1385
29.4,<2.5,43238.2596,2016,33,1386
1.1,0,0,1975,34,1387
1.2,0,0,1976,34,1388
1.3,0,0,1977,34,1389
1.3,0,0,1978,34,1390
1.4,0,0,1979,34,1391
1.5,0,0,1980,34,1392
1.6,0,0,1981,34,1393
1.7,0,0,1982,34,1394
1.9,0,0,1983,34,1395
2,0,0,1984,34,1396
2.2,0,0,1985,34,1397
2.4,0,0,1986,34,1398
2.6,0,0,1987,34,1399
2.8,0,0,1988,34,1400
3.1,0,0,1989,34,1401
3.4,0,1656.907503,1990,34,1402
3.7,0,1641.516851,1991,34,1403
4,0,1774.627171,1992,34,1404
4.3,0,1877.285579,1993,34,1405
4.6,0,2177.550633,1994,34,1406
4.9,0,2423.288843,1995,34,1407
5.2,0,2632.979451,1996,34,1408
5.5,0,2858.333471,1997,34,1409
5.7,0,3145.619747,1998,34,1410
6,0,3425.087925,1999,34,1411
6.3,0,3835.238606,2000,34,1412
6.6,14.6,3844.508364,2001,34,1413
6.9,14.5,3971.288249,2002,34,1414
7.3,13.2,4064.843649,2003,34,1415
7.6,11.4,4407.340031,2004,34,1416
7.9,11.1,4643.455384,2005,34,1417
8.2,11.5,4949.2259,2006,34,1418
8.6,12.4,5633.93311,2007,34,1419
8.9,13.2,5944.038825,2008,34,1420
9.2,15.1,5806.646232,2009,34,1421
9.6,15.9,5828.241588,2010,34,1422
9.9,16.5,5991.77849,2011,34,1423
10.3,16.1,5986.939054,2012,34,1424
10.7,16.6,5963.907977,2013,34,1425
11,17.1,5928.199025,2014,34,1426
11.4,17.6,5915.122633,2015,34,1427
11.8,17.5,6065.27874,2016,34,1428
1.2,0,0,1975,35,1429
1.3,0,0,1976,35,1430
1.3,0,0,1977,35,1431
1.4,0,0,1978,35,1432
1.5,0,0,1979,35,1433
1.6,0,0,1980,35,1434
1.7,0,0,1981,35,1435
1.8,0,0,1982,35,1436
1.8,0,0,1983,35,1437
1.9,0,0,1984,35,1438
2,0,0,1985,35,1439
2.1,0,0,1986,35,1440
2.2,0,0,1987,35,1441
2.3,0,0,1988,35,1442
2.4,0,0,1989,35,1443
2.6,0,925.0538529,1990,35,1444
2.7,0,897.1031407,1991,35,1445
2.8,0,817.4585969,1992,35,1446
2.9,0,798.1771936,1993,35,1447
3.1,0,815.1365735,1994,35,1448
3.2,0,851.6480711,1995,35,1449
3.3,0,797.8179864,1996,35,1450
3.5,0,820.6385925,1997,35,1451
3.6,0,840.0841927,1998,35,1452
3.8,0,851.5964989,1999,35,1453
3.9,0,813.0415579,2000,35,1454
4.1,0,832.2279245,2001,35,1455
4.2,0,845.6846565,2002,35,1456
4.4,0,785.159427,2003,35,1457
4.6,0,817.1706459,2004,35,1458
4.8,0,810.0349482,2005,35,1459
5,0,833.7663895,2006,35,1460
5.2,0,857.0792965,2007,35,1461
5.4,0,860.6778285,2008,35,1462
5.6,0,863.692983,2009,35,1463
5.9,0,881.1445508,2010,35,1464
6.1,0,904.6104858,2011,35,1465
6.4,0,938.8237795,2012,35,1466
6.6,0,593.0559545,2013,35,1467
6.9,0,597.135169,2014,35,1468
7.2,0,621.5698429,2015,35,1469
7.5,0,642.873494,2016,35,1470
0.7,0,0,1975,36,1471
0.8,0,0,1976,36,1472
0.8,0,0,1977,36,1473
0.9,0,0,1978,36,1474
0.9,0,0,1979,36,1475
1,0,0,1980,36,1476
1.1,0,0,1981,36,1477
1.2,0,0,1982,36,1478
1.2,0,0,1983,36,1479
1.3,0,0,1984,36,1480
1.4,0,0,1985,36,1481
1.4,0,0,1986,36,1482
1.5,0,0,1987,36,1483
1.6,0,0,1988,36,1484
1.7,0,0,1989,36,1485
1.8,0,1110.43798,1990,36,1486
1.9,0,1167.350171,1991,36,1487
2,0,1221.2375,1992,36,1488
2.1,0,996.9555484,1993,36,1489
2.2,0,1062.908208,1994,36,1490
2.3,0,1040.916137,1995,36,1491
2.4,0,1028.642308,1996,36,1492
2.5,0,1050.229306,1997,36,1493
2.7,0,1084.729434,1998,36,1494
2.8,0,1039.46558,1999,36,1495
2.9,0,993.1829822,2000,36,1496
3.1,39,1067.947758,2001,36,1497
3.2,37.7,1115.037497,2002,36,1498
3.4,38.1,1231.115101,2003,36,1499
3.6,37.3,1584.67315,2004,36,1500
3.7,37.9,1793.406936,2005,36,1501
3.9,38.5,1743.617851,2006,36,1502
4.1,39.3,1741.487056,2007,36,1503
4.3,40.1,1736.919173,2008,36,1504
4.5,40.3,1752.119931,2009,36,1505
4.7,40.3,1925.195118,2010,36,1506
4.9,39,1863.845605,2011,36,1507
5.1,38.6,1962.87773,2012,36,1508
5.3,36.9,2007.077319,2013,36,1509
5.6,36.2,2076.650008,2014,36,1510
5.8,35.4,2067.101322,2015,36,1511
6.1,36.4,1878.378483,2016,36,1512
11.2,0,0,1975,37,1513
11.5,0,0,1976,37,1514
11.9,0,0,1977,37,1515
12.3,0,0,1978,37,1516
12.6,0,0,1979,37,1517
13,0,0,1980,37,1518
13.4,0,0,1981,37,1519
13.7,0,0,1982,37,1520
14.1,0,0,1983,37,1521
14.5,0,0,1984,37,1522
14.8,0,0,1985,37,1523
15.2,0,0,1986,37,1524
15.6,0,0,1987,37,1525
15.9,0,0,1988,37,1526
16.3,0,0,1989,37,1527
16.6,0,8991.846477,1990,37,1528
17,0,9538.654631,1991,37,1529
17.3,0,10437.98489,1992,37,1530
17.7,0,10956.11456,1993,37,1531
18.1,0,11336.78427,1994,37,1532
18.5,0,12172.25856,1995,37,1533
18.9,0,12819.8977,1996,37,1534
19.3,0,13587.50678,1997,37,1535
19.7,0,13991.42305,1998,37,1536
20.2,0,13758.91443,1999,37,1537
20.6,0,14315.42606,2000,37,1538
21,3.5,14613.80387,2001,37,1539
21.5,3.3,14895.54019,2002,37,1540
21.9,3.2,15332.29703,2003,37,1541
22.4,3.3,16258.38895,2004,37,1542
22.8,3.1,17007.57982,2005,37,1543
23.3,3.2,17890.59972,2006,37,1544
